user_id,date,category,amount,type
User_6,10/28/2024 17:50,Food & Drink,12000,Expense
User_6,10/28/2024 18:35,Entertainment,75000,Expense
User_6,10/28/2024 19:21,Food & Drink,13500,Expense
User_6,10/28/2024 21:34,Entertainment,54500,Expense
User_6,10/29/2024 11:34,Transportation,40000,Expense
User_6,10/29/2024 12:07,Others,500000,Expense
User_6,10/29/2024 13:48,Food & Drink,13500,Expense
User_6,10/29/2024 19:50,Food & Drink,12500,Expense
User_6,10/30/2024 12:04,Transportation,40000,Expense
User_6,10/30/2024 13:41,Food & Drink,10000,Expense
User_6,10/30/2024 19:37,Entertainment,74500,Expense
User_6,10/30/2024 19:56,Food & Drink,11000,Expense
User_6,10/31/2024 9:06,Transportation,40000,Expense
User_6,10/31/2024 10:26,Food & Drink,125000,Expense
User_6,10/31/2024 12:10,Health,180000,Expense
User_6,10/31/2024 14:45,Entertainment,45000,Expense
User_6,10/31/2024 14:53,Food & Drink,13000,Expense
User_6,10/31/2024 19:18,Food & Drink,14500,Expense
User_6,10/31/2024 20:37,Transportation,40000,Expense
User_6,11/2/2024 10:40,Utilities,1200000,Expense
User_6,11/2/2024 13:53,Food & Drink,10000,Expense
User_6,11/2/2024 15:44,Income,6100000,Income
User_6,11/2/2024 19:58,Entertainment,75000,Expense
User_6,11/2/2024 20:24,Food & Drink,10500,Expense
User_6,11/5/2024 11:28,Digital,120000,Expense
User_6,11/5/2024 13:34,Food & Drink,11000,Expense
User_6,11/5/2024 21:58,Food & Drink,10000,Expense
User_6,11/8/2024 13:34,Food & Drink,13000,Expense
User_6,11/8/2024 19:52,Food & Drink,12000,Expense
User_6,11/8/2024 20:42,Entertainment,50000,Expense
User_6,11/8/2024 22:23,Entertainment,45000,Expense
User_6,11/9/2024 10:50,Food & Drink,16000,Expense
User_6,11/9/2024 13:09,Food & Drink,11000,Expense
User_6,11/9/2024 21:27,Food & Drink,11000,Expense
User_6,11/16/2024 14:20,Food & Drink,13500,Expense
User_6,11/16/2024 16:42,Food & Drink,17000,Expense
User_6,11/16/2024 20:30,Entertainment,59500,Expense
User_6,11/16/2024 21:00,Food & Drink,10500,Expense
User_6,11/17/2024 13:14,Food & Drink,14500,Expense
User_6,11/17/2024 19:25,Food & Drink,14000,Expense
User_6,11/17/2024 20:25,Entertainment,50000,Expense
User_6,11/22/2024 14:38,Food & Drink,10500,Expense
User_6,11/22/2024 20:30,Entertainment,67500,Expense
User_6,11/22/2024 20:41,Entertainment,79922,Expense
User_6,11/22/2024 20:59,Food & Drink,11000,Expense
User_6,11/25/2024 12:49,Food & Drink,146236,Expense
User_6,11/25/2024 14:20,Food & Drink,11500,Expense
User_6,11/25/2024 20:05,Food & Drink,12500,Expense
User_6,11/28/2024 13:27,Food & Drink,11000,Expense
User_6,11/28/2024 18:49,Others,500000,Expense
User_6,11/28/2024 21:10,Food & Drink,10000,Expense
User_6,11/28/2024 21:27,Entertainment,50000,Expense
User_7,9/1/2024 6:01,Health,300000,Expense
User_7,9/1/2024 12:23,Transportation,60000,Expense
User_7,9/1/2024 13:21,Food & Drink,18500,Expense
User_7,9/1/2024 14:48,Income,6200000,Income
User_7,9/1/2024 20:01,Food & Drink,26500,Expense
User_7,9/2/2024 7:14,Entertainment,139000,Expense
User_7,9/2/2024 13:03,Food & Drink,21000,Expense
User_7,9/2/2024 19:14,Food & Drink,23500,Expense
User_7,9/3/2024 7:55,Utilities,1500000,Expense
User_7,9/3/2024 12:51,Food & Drink,20000,Expense
User_7,9/3/2024 20:48,Food & Drink,21500,Expense
User_7,9/5/2024 10:27,Food & Drink,156500,Expense
User_7,9/5/2024 13:30,Food & Drink,22500,Expense
User_7,9/5/2024 20:36,Transportation,60000,Expense
User_7,9/5/2024 20:50,Food & Drink,27500,Expense
User_7,9/6/2024 7:37,Digital,200000,Expense
User_7,9/6/2024 13:04,Food & Drink,16500,Expense
User_7,9/6/2024 20:49,Food & Drink,20000,Expense
User_7,9/8/2024 12:51,Food & Drink,24000,Expense
User_7,9/8/2024 20:13,Food & Drink,20000,Expense
User_7,9/8/2024 22:34,Entertainment,117500,Expense
User_7,9/10/2024 13:40,Food & Drink,22500,Expense
User_7,9/10/2024 16:58,Transportation,60000,Expense
User_7,9/10/2024 19:24,Food & Drink,27500,Expense
User_7,9/13/2024 12:59,Food & Drink,15000,Expense
User_7,9/13/2024 19:50,Food & Drink,253500,Expense
User_7,9/13/2024 20:43,Food & Drink,24500,Expense
User_7,9/14/2024 12:54,Food & Drink,21000,Expense
User_7,9/14/2024 20:29,Food & Drink,20500,Expense
User_7,9/14/2024 22:05,Transportation,60000,Expense
User_7,9/18/2024 13:15,Food & Drink,18500,Expense
User_7,9/18/2024 16:43,Food & Drink,291500,Expense
User_7,9/18/2024 19:16,Food & Drink,23500,Expense
User_7,9/19/2024 13:33,Food & Drink,15500,Expense
User_7,9/19/2024 21:55,Food & Drink,28000,Expense
User_7,9/19/2024 22:57,Transportation,60000,Expense
User_7,9/20/2024 9:21,Entertainment,127000,Expense
User_7,9/20/2024 13:40,Food & Drink,20000,Expense
User_7,9/20/2024 21:19,Food & Drink,22500,Expense
User_7,9/24/2024 12:31,Food & Drink,20000,Expense
User_7,9/24/2024 13:11,Transportation,60000,Expense
User_7,9/24/2024 19:32,Food & Drink,28500,Expense
User_7,9/25/2024 12:43,Food & Drink,181000,Expense
User_7,9/25/2024 13:36,Food & Drink,22000,Expense
User_7,9/25/2024 19:40,Food & Drink,25500,Expense
User_7,9/28/2024 12:03,Food & Drink,16000,Expense
User_7,9/28/2024 14:55,Entertainment,120000,Expense
User_7,9/28/2024 20:23,Food & Drink,29500,Expense
User_7,9/28/2024 20:58,Transportation,60000,Expense
User_7,9/29/2024 6:36,Others,1000000,Expense
User_7,9/29/2024 12:06,Food & Drink,24000,Expense
User_7,9/29/2024 20:10,Food & Drink,27000,Expense
User_7,10/1/2024 11:29,Income,6200000,Income
User_7,10/1/2024 13:01,Food & Drink,24500,Expense
User_7,10/1/2024 13:51,Health,300000,Expense
User_7,10/1/2024 21:01,Transportation,60000,Expense
User_7,10/1/2024 21:05,Food & Drink,27000,Expense
User_7,10/3/2024 11:48,Utilities,1500000,Expense
User_7,10/3/2024 12:28,Food & Drink,23000,Expense
User_7,10/3/2024 21:41,Food & Drink,27500,Expense
User_7,10/6/2024 8:57,Digital,200000,Expense
User_7,10/6/2024 13:55,Food & Drink,22500,Expense
User_7,10/6/2024 14:43,Transportation,60000,Expense
User_7,10/6/2024 19:28,Food & Drink,20000,Expense
User_7,10/7/2024 12:32,Food & Drink,16500,Expense
User_7,10/7/2024 13:39,Entertainment,112500,Expense
User_7,10/7/2024 19:13,Food & Drink,272000,Expense
User_7,10/7/2024 21:24,Food & Drink,29000,Expense
User_7,10/11/2024 10:30,Food & Drink,236500,Expense
User_7,10/11/2024 11:56,Transportation,60000,Expense
User_7,10/11/2024 12:09,Food & Drink,18500,Expense
User_7,10/11/2024 19:36,Food & Drink,24000,Expense
User_7,10/12/2024 12:23,Food & Drink,21000,Expense
User_7,10/12/2024 20:15,Entertainment,128500,Expense
User_7,10/12/2024 20:42,Food & Drink,28000,Expense
User_7,10/16/2024 13:47,Food & Drink,22500,Expense
User_7,10/16/2024 20:38,Food & Drink,24500,Expense
User_7,10/16/2024 21:14,Transportation,60000,Expense
User_7,10/16/2024 21:31,Food & Drink,212500,Expense
User_7,10/20/2024 12:08,Food & Drink,24500,Expense
User_7,10/20/2024 14:48,Transportation,60000,Expense
User_7,10/20/2024 19:46,Food & Drink,21000,Expense
User_7,10/21/2024 9:47,Entertainment,135500,Expense
User_7,10/21/2024 12:51,Food & Drink,20000,Expense
User_7,10/21/2024 20:55,Food & Drink,20500,Expense
User_7,10/24/2024 13:28,Food & Drink,19000,Expense
User_7,10/24/2024 15:55,Food & Drink,201500,Expense
User_7,10/24/2024 21:10,Transportation,60000,Expense
User_7,10/24/2024 21:11,Food & Drink,25000,Expense
User_7,10/28/2024 7:36,Entertainment,131500,Expense
User_7,10/28/2024 12:20,Food & Drink,15500,Expense
User_7,10/28/2024 20:18,Food & Drink,29500,Expense
User_7,10/29/2024 6:32,Others,1000000,Expense
User_7,10/29/2024 11:19,Transportation,60000,Expense
User_7,10/29/2024 13:18,Food & Drink,18000,Expense
User_7,10/29/2024 21:38,Food & Drink,23000,Expense
User_7,10/31/2024 12:59,Food & Drink,27500,Expense
User_7,10/31/2024 13:55,Food & Drink,15500,Expense
User_7,10/31/2024 19:33,Transportation,60000,Expense
User_7,10/31/2024 19:44,Food & Drink,25000,Expense
User_7,10/31/2024 21:54,Health,300000,Expense
User_7,11/2/2024 8:46,Utilities,1500000,Expense
User_7,11/2/2024 13:59,Food & Drink,20000,Expense
User_7,11/2/2024 19:40,Income,6200000,Income
User_7,11/3/2024 10:40,Entertainment,127500,Expense
User_7,11/3/2024 12:18,Food & Drink,23000,Expense
User_7,11/3/2024 19:44,Food & Drink,28500,Expense
User_7,11/4/2024 11:00,Food & Drink,273500,Expense
User_7,11/4/2024 13:36,Food & Drink,21500,Expense
User_7,11/4/2024 20:47,Food & Drink,21500,Expense
User_7,11/5/2024 13:12,Food & Drink,23000,Expense
User_7,11/5/2024 20:02,Food & Drink,25500,Expense
User_7,11/5/2024 21:16,Digital,200000,Expense
User_7,11/11/2024 12:01,Food & Drink,281000,Expense
User_7,11/11/2024 13:08,Food & Drink,20500,Expense
User_7,11/11/2024 20:54,Food & Drink,25000,Expense
User_7,11/12/2024 12:07,Food & Drink,20500,Expense
User_7,11/12/2024 21:36,Food & Drink,28500,Expense
User_7,11/12/2024 21:41,Entertainment,102500,Expense
User_7,11/14/2024 13:46,Food & Drink,18500,Expense
User_7,11/14/2024 18:58,Food & Drink,211000,Expense
User_7,11/14/2024 20:26,Food & Drink,20500,Expense
User_7,11/15/2024 8:02,Entertainment,147000,Expense
User_7,11/15/2024 12:14,Food & Drink,17500,Expense
User_7,11/15/2024 21:13,Food & Drink,24000,Expense
User_7,11/21/2024 12:16,Food & Drink,24500,Expense
User_7,11/21/2024 19:50,Food & Drink,24500,Expense
User_7,11/21/2024 20:57,Entertainment,101500,Expense
User_7,11/27/2024 12:33,Food & Drink,17500,Expense
User_7,11/27/2024 21:24,Food & Drink,23500,Expense
User_7,11/27/2024 21:48,Food & Drink,274000,Expense
User_7,11/28/2024 10:41,Others,1000000,Expense
User_7,11/28/2024 13:17,Food & Drink,22500,Expense
User_7,11/28/2024 21:57,Food & Drink,21000,Expense
User_8,9/1/2024 0:00,Income,4500000,Income
User_8,9/1/2024 1:00,Health,250000,Expense
User_8,9/1/2024 12:07,Food & Drink,22000,Expense
User_8,9/1/2024 21:20,Food & Drink,24000,Expense
User_8,9/2/2024 12:51,Food & Drink,21000,Expense
User_8,9/2/2024 19:36,Food & Drink,20500,Expense
User_8,9/3/2024 0:00,Utilities,1200000,Expense
User_8,9/3/2024 13:58,Food & Drink,23000,Expense
User_8,9/3/2024 17:02,Transportation,26500,Expense
User_8,9/3/2024 20:26,Food & Drink,24500,Expense
User_8,9/4/2024 12:30,Food & Drink,19000,Expense
User_8,9/4/2024 17:04,Transportation,28500,Expense
User_8,9/4/2024 20:13,Food & Drink,27500,Expense
User_8,9/5/2024 12:58,Food & Drink,20000,Expense
User_8,9/5/2024 21:09,Food & Drink,25000,Expense
User_8,9/6/2024 0:00,Digital,150000,Expense
User_8,9/6/2024 12:08,Food & Drink,20500,Expense
User_8,9/6/2024 20:22,Food & Drink,25500,Expense
User_8,9/7/2024 12:44,Food & Drink,17500,Expense
User_8,9/7/2024 20:38,Food & Drink,29000,Expense
User_8,9/8/2024 13:46,Food & Drink,19500,Expense
User_8,9/8/2024 20:45,Food & Drink,29500,Expense
User_8,9/9/2024 12:47,Food & Drink,21500,Expense
User_8,9/9/2024 20:06,Food & Drink,29000,Expense
User_8,9/10/2024 13:28,Food & Drink,15500,Expense
User_8,9/10/2024 19:01,Food & Drink,23500,Expense
User_8,9/11/2024 12:13,Food & Drink,18000,Expense
User_8,9/11/2024 17:51,Transportation,27500,Expense
User_8,9/11/2024 21:21,Food & Drink,26500,Expense
User_8,9/12/2024 12:05,Food & Drink,17500,Expense
User_8,9/12/2024 20:20,Food & Drink,26500,Expense
User_8,9/13/2024 12:43,Food & Drink,15000,Expense
User_8,9/13/2024 20:29,Food & Drink,21000,Expense
User_8,9/14/2024 7:48,Transportation,26000,Expense
User_8,9/14/2024 12:38,Food & Drink,22500,Expense
User_8,9/14/2024 21:17,Food & Drink,28000,Expense
User_8,9/15/2024 12:31,Food & Drink,20000,Expense
User_8,9/15/2024 19:27,Food & Drink,20500,Expense
User_8,9/16/2024 12:07,Food & Drink,23000,Expense
User_8,9/16/2024 20:52,Food & Drink,29500,Expense
User_8,9/17/2024 13:28,Food & Drink,24000,Expense
User_8,9/17/2024 20:26,Food & Drink,23000,Expense
User_8,9/18/2024 12:15,Food & Drink,20000,Expense
User_8,9/18/2024 20:10,Food & Drink,29500,Expense
User_8,9/19/2024 13:31,Food & Drink,20000,Expense
User_8,9/19/2024 20:30,Food & Drink,29000,Expense
User_8,9/20/2024 13:37,Food & Drink,24500,Expense
User_8,9/20/2024 17:34,Transportation,23500,Expense
User_8,9/20/2024 20:08,Food & Drink,20000,Expense
User_8,9/21/2024 13:33,Food & Drink,17000,Expense
User_8,9/21/2024 21:41,Food & Drink,26000,Expense
User_8,9/22/2024 13:38,Food & Drink,15500,Expense
User_8,9/22/2024 21:12,Food & Drink,28000,Expense
User_8,9/23/2024 13:35,Food & Drink,24500,Expense
User_8,9/23/2024 17:59,Transportation,22500,Expense
User_8,9/23/2024 20:27,Food & Drink,21500,Expense
User_8,9/24/2024 13:34,Food & Drink,21000,Expense
User_8,9/24/2024 20:17,Food & Drink,23500,Expense
User_8,9/25/2024 13:15,Food & Drink,15000,Expense
User_8,9/25/2024 20:52,Food & Drink,23000,Expense
User_8,9/26/2024 13:19,Food & Drink,16500,Expense
User_8,9/26/2024 17:59,Transportation,25500,Expense
User_8,9/26/2024 20:05,Food & Drink,28500,Expense
User_8,9/27/2024 13:24,Food & Drink,21000,Expense
User_8,9/27/2024 20:19,Food & Drink,20500,Expense
User_8,9/28/2024 12:15,Food & Drink,22000,Expense
User_8,9/28/2024 19:11,Food & Drink,29000,Expense
User_8,9/29/2024 0:00,Others,700000,Expense
User_8,9/29/2024 12:37,Food & Drink,23500,Expense
User_8,9/29/2024 21:43,Food & Drink,22000,Expense
User_8,9/30/2024 12:55,Food & Drink,24500,Expense
User_8,9/30/2024 19:37,Food & Drink,28000,Expense
User_8,10/1/2024 0:00,Income,4500000,Income
User_8,10/1/2024 1:00,Health,250000,Expense
User_8,10/1/2024 13:42,Food & Drink,16000,Expense
User_8,10/1/2024 17:33,Transportation,24000,Expense
User_8,10/1/2024 21:26,Food & Drink,24500,Expense
User_8,10/2/2024 7:39,Transportation,24000,Expense
User_8,10/2/2024 12:19,Food & Drink,15500,Expense
User_8,10/2/2024 21:13,Food & Drink,26000,Expense
User_8,10/3/2024 0:00,Utilities,1200000,Expense
User_8,10/3/2024 12:50,Food & Drink,24500,Expense
User_8,10/3/2024 17:02,Transportation,28000,Expense
User_8,10/3/2024 20:04,Food & Drink,22500,Expense
User_8,10/4/2024 13:50,Food & Drink,16500,Expense
User_8,10/4/2024 21:31,Food & Drink,29000,Expense
User_8,10/5/2024 13:54,Food & Drink,23500,Expense
User_8,10/5/2024 19:26,Food & Drink,28500,Expense
User_8,10/6/2024 0:00,Digital,150000,Expense
User_8,10/6/2024 13:31,Food & Drink,15500,Expense
User_8,10/6/2024 20:57,Food & Drink,28000,Expense
User_8,10/7/2024 12:21,Food & Drink,17000,Expense
User_8,10/7/2024 21:19,Food & Drink,29500,Expense
User_8,10/8/2024 12:15,Food & Drink,16500,Expense
User_8,10/8/2024 19:12,Food & Drink,24000,Expense
User_8,10/9/2024 13:40,Food & Drink,18500,Expense
User_8,10/9/2024 19:44,Food & Drink,27000,Expense
User_8,10/10/2024 7:04,Transportation,21500,Expense
User_8,10/10/2024 13:57,Food & Drink,22500,Expense
User_8,10/10/2024 20:38,Food & Drink,22000,Expense
User_8,10/11/2024 12:45,Food & Drink,21500,Expense
User_8,10/11/2024 20:08,Food & Drink,29500,Expense
User_8,10/12/2024 13:52,Food & Drink,22000,Expense
User_8,10/12/2024 20:13,Food & Drink,20000,Expense
User_8,10/13/2024 13:10,Food & Drink,21000,Expense
User_8,10/13/2024 20:04,Food & Drink,28500,Expense
User_8,10/14/2024 13:39,Food & Drink,19500,Expense
User_8,10/14/2024 20:31,Food & Drink,25500,Expense
User_8,10/15/2024 12:27,Food & Drink,23000,Expense
User_8,10/15/2024 21:01,Food & Drink,20500,Expense
User_8,10/16/2024 12:56,Food & Drink,20000,Expense
User_8,10/16/2024 21:13,Food & Drink,26500,Expense
User_8,10/17/2024 12:15,Food & Drink,18500,Expense
User_8,10/17/2024 20:54,Food & Drink,27000,Expense
User_8,10/18/2024 12:23,Food & Drink,24500,Expense
User_8,10/18/2024 20:46,Food & Drink,23500,Expense
User_8,10/19/2024 7:50,Transportation,20500,Expense
User_8,10/19/2024 13:01,Food & Drink,15500,Expense
User_8,10/19/2024 19:14,Food & Drink,20500,Expense
User_8,10/20/2024 12:00,Food & Drink,18500,Expense
User_8,10/20/2024 19:17,Food & Drink,28000,Expense
User_8,10/21/2024 12:06,Food & Drink,17000,Expense
User_8,10/21/2024 19:41,Food & Drink,20000,Expense
User_8,10/22/2024 13:43,Food & Drink,16000,Expense
User_8,10/22/2024 21:23,Food & Drink,23000,Expense
User_8,10/23/2024 13:00,Food & Drink,17000,Expense
User_8,10/23/2024 21:03,Food & Drink,26500,Expense
User_8,10/24/2024 13:19,Food & Drink,16000,Expense
User_8,10/24/2024 20:56,Food & Drink,23000,Expense
User_8,10/25/2024 12:57,Food & Drink,21500,Expense
User_8,10/25/2024 21:59,Food & Drink,20000,Expense
User_8,10/26/2024 13:33,Food & Drink,23000,Expense
User_8,10/26/2024 19:59,Food & Drink,29500,Expense
User_8,10/27/2024 12:02,Food & Drink,23500,Expense
User_8,10/27/2024 20:01,Food & Drink,29500,Expense
User_8,10/28/2024 12:22,Food & Drink,17000,Expense
User_8,10/28/2024 19:28,Food & Drink,23500,Expense
User_8,10/29/2024 0:00,Others,700000,Expense
User_8,10/29/2024 12:59,Food & Drink,17000,Expense
User_8,10/29/2024 21:13,Food & Drink,25000,Expense
User_8,10/30/2024 13:54,Food & Drink,22000,Expense
User_8,10/30/2024 20:07,Food & Drink,29000,Expense
User_8,10/31/2024 0:00,Transportation,26500,Expense
User_8,10/31/2024 1:00,Health,250000,Expense
User_8,10/31/2024 13:41,Food & Drink,16500,Expense
User_8,10/31/2024 21:29,Food & Drink,24500,Expense
User_8,11/1/2024 7:38,Income,4500000,Income
User_8,11/1/2024 12:38,Food & Drink,22000,Expense
User_8,11/1/2024 20:56,Food & Drink,22500,Expense
User_8,11/2/2024 0:00,Utilities,1200000,Expense
User_8,11/2/2024 12:34,Food & Drink,21000,Expense
User_8,11/2/2024 21:08,Food & Drink,24500,Expense
User_8,11/3/2024 13:26,Food & Drink,18500,Expense
User_8,11/3/2024 21:23,Food & Drink,21500,Expense
User_8,11/4/2024 13:39,Food & Drink,16000,Expense
User_8,11/4/2024 21:06,Food & Drink,23000,Expense
User_8,11/5/2024 0:00,Digital,150000,Expense
User_8,11/5/2024 7:20,Transportation,20500,Expense
User_8,11/5/2024 13:16,Food & Drink,24500,Expense
User_8,11/5/2024 20:46,Food & Drink,20000,Expense
User_8,11/6/2024 12:00,Food & Drink,23500,Expense
User_8,11/6/2024 19:29,Food & Drink,29500,Expense
User_8,11/7/2024 13:52,Food & Drink,23500,Expense
User_8,11/7/2024 21:16,Food & Drink,29500,Expense
User_8,11/8/2024 13:16,Food & Drink,15500,Expense
User_8,11/8/2024 19:44,Food & Drink,27000,Expense
User_8,11/9/2024 12:55,Food & Drink,22000,Expense
User_8,11/9/2024 21:59,Food & Drink,26000,Expense
User_8,11/10/2024 13:50,Food & Drink,23000,Expense
User_8,11/10/2024 20:25,Food & Drink,22000,Expense
User_8,11/11/2024 7:26,Transportation,21500,Expense
User_8,11/11/2024 13:27,Food & Drink,21000,Expense
User_8,11/11/2024 21:54,Food & Drink,20500,Expense
User_8,11/12/2024 7:08,Transportation,21000,Expense
User_8,11/12/2024 13:33,Food & Drink,23500,Expense
User_8,11/12/2024 20:19,Food & Drink,29500,Expense
User_8,11/13/2024 12:14,Food & Drink,19500,Expense
User_8,11/13/2024 19:42,Food & Drink,26000,Expense
User_8,11/14/2024 12:07,Food & Drink,22500,Expense
User_8,11/14/2024 21:33,Food & Drink,25000,Expense
User_8,11/15/2024 13:13,Food & Drink,16500,Expense
User_8,11/15/2024 19:04,Food & Drink,22500,Expense
User_8,11/16/2024 12:14,Food & Drink,19500,Expense
User_8,11/16/2024 19:28,Food & Drink,28000,Expense
User_8,11/17/2024 13:35,Food & Drink,21500,Expense
User_8,11/17/2024 21:09,Food & Drink,27000,Expense
User_8,11/18/2024 12:03,Food & Drink,18000,Expense
User_8,11/18/2024 20:25,Food & Drink,22500,Expense
User_8,11/19/2024 12:18,Food & Drink,18000,Expense
User_8,11/19/2024 20:06,Food & Drink,23500,Expense
User_8,11/20/2024 12:28,Food & Drink,18500,Expense
User_8,11/20/2024 17:07,Transportation,22500,Expense
User_8,11/20/2024 20:32,Food & Drink,25000,Expense
User_8,11/21/2024 12:33,Food & Drink,21000,Expense
User_8,11/21/2024 20:51,Food & Drink,23000,Expense
User_8,11/22/2024 13:53,Food & Drink,24500,Expense
User_8,11/22/2024 21:19,Food & Drink,23500,Expense
User_8,11/23/2024 13:00,Food & Drink,16500,Expense
User_8,11/23/2024 21:04,Food & Drink,21500,Expense
User_8,11/24/2024 7:07,Transportation,22000,Expense
User_8,11/24/2024 12:24,Food & Drink,19000,Expense
User_8,11/24/2024 21:46,Food & Drink,24500,Expense
User_8,11/25/2024 12:49,Food & Drink,24500,Expense
User_8,11/25/2024 21:06,Food & Drink,20500,Expense
User_8,11/26/2024 12:13,Food & Drink,17500,Expense
User_8,11/26/2024 19:04,Food & Drink,29500,Expense
User_8,11/27/2024 13:07,Food & Drink,21000,Expense
User_8,11/27/2024 20:23,Food & Drink,29500,Expense
User_8,11/28/2024 0:00,Others,700000,Expense
User_8,11/28/2024 12:41,Food & Drink,22000,Expense
User_8,11/28/2024 20:28,Food & Drink,25500,Expense
User_8,11/29/2024 13:48,Food & Drink,20500,Expense
User_8,11/29/2024 20:32,Food & Drink,26500,Expense
User_9,9/1/2024 0:00,Income,2000000,Income
User_9,9/1/2024 13:37,Food & Drink,20000,Expense
User_9,9/1/2024 15:39,Food & Drink,9000,Expense
User_9,9/1/2024 21:18,Food & Drink,15000,Expense
User_9,9/2/2024 7:13,Transportation,3000,Expense
User_9,9/2/2024 12:49,Food & Drink,18000,Expense
User_9,9/2/2024 16:30,Food & Drink,13500,Expense
User_9,9/2/2024 21:36,Food & Drink,22500,Expense
User_9,9/3/2024 7:02,Transportation,3000,Expense
User_9,9/3/2024 13:27,Food & Drink,19000,Expense
User_9,9/3/2024 19:51,Food & Drink,24000,Expense
User_9,9/4/2024 8:18,Transportation,3000,Expense
User_9,9/4/2024 12:05,Food & Drink,22500,Expense
User_9,9/4/2024 15:26,Food & Drink,13000,Expense
User_9,9/4/2024 21:28,Food & Drink,15500,Expense
User_9,9/5/2024 13:24,Food & Drink,28500,Expense
User_9,9/5/2024 20:46,Food & Drink,23500,Expense
User_9,9/6/2024 0:00,Utilities,200000,Expense
User_9,9/6/2024 9:11,Transportation,3000,Expense
User_9,9/6/2024 12:08,Food & Drink,29000,Expense
User_9,9/6/2024 17:43,Food & Drink,13500,Expense
User_9,9/6/2024 19:09,Food & Drink,24500,Expense
User_9,9/7/2024 7:45,Transportation,3000,Expense
User_9,9/7/2024 12:48,Food & Drink,25000,Expense
User_9,9/7/2024 15:05,Food & Drink,9500,Expense
User_9,9/7/2024 18:16,Entertainment,30000,Expense
User_9,9/7/2024 19:30,Food & Drink,17000,Expense
User_9,9/8/2024 9:07,Transportation,3000,Expense
User_9,9/8/2024 13:11,Food & Drink,20500,Expense
User_9,9/8/2024 15:16,Food & Drink,11000,Expense
User_9,9/8/2024 19:09,Food & Drink,20000,Expense
User_9,9/9/2024 8:31,Transportation,3000,Expense
User_9,9/9/2024 13:26,Food & Drink,24500,Expense
User_9,9/9/2024 17:17,Food & Drink,9500,Expense
User_9,9/9/2024 20:21,Food & Drink,29000,Expense
User_9,9/10/2024 8:04,Transportation,3000,Expense
User_9,9/10/2024 13:21,Food & Drink,21000,Expense
User_9,9/10/2024 16:19,Food & Drink,9500,Expense
User_9,9/10/2024 21:00,Food & Drink,22000,Expense
User_9,9/11/2024 7:16,Transportation,3000,Expense
User_9,9/11/2024 13:57,Food & Drink,19000,Expense
User_9,9/11/2024 17:32,Food & Drink,10000,Expense
User_9,9/11/2024 19:49,Food & Drink,28000,Expense
User_9,9/12/2024 7:27,Transportation,3000,Expense
User_9,9/12/2024 12:02,Food & Drink,15500,Expense
User_9,9/12/2024 15:38,Food & Drink,12500,Expense
User_9,9/12/2024 21:33,Food & Drink,26000,Expense
User_9,9/13/2024 7:03,Transportation,3000,Expense
User_9,9/13/2024 13:55,Food & Drink,25500,Expense
User_9,9/13/2024 17:56,Food & Drink,10500,Expense
User_9,9/13/2024 21:30,Food & Drink,17500,Expense
User_9,9/14/2024 13:14,Food & Drink,20000,Expense
User_9,9/14/2024 19:51,Entertainment,32000,Expense
User_9,9/14/2024 21:09,Food & Drink,15500,Expense
User_9,9/15/2024 8:28,Transportation,3000,Expense
User_9,9/15/2024 13:50,Food & Drink,25000,Expense
User_9,9/15/2024 19:01,Food & Drink,22000,Expense
User_9,9/16/2024 7:45,Transportation,3000,Expense
User_9,9/16/2024 12:17,Food & Drink,22500,Expense
User_9,9/16/2024 20:53,Food & Drink,22000,Expense
User_9,9/17/2024 7:52,Transportation,3000,Expense
User_9,9/17/2024 13:57,Food & Drink,26500,Expense
User_9,9/17/2024 20:07,Food & Drink,15500,Expense
User_9,9/18/2024 13:08,Food & Drink,26000,Expense
User_9,9/18/2024 15:02,Food & Drink,6000,Expense
User_9,9/18/2024 20:11,Food & Drink,18000,Expense
User_9,9/19/2024 9:24,Transportation,3000,Expense
User_9,9/19/2024 12:17,Food & Drink,18500,Expense
User_9,9/19/2024 21:46,Food & Drink,22000,Expense
User_9,9/20/2024 9:38,Transportation,3000,Expense
User_9,9/20/2024 12:22,Food & Drink,25500,Expense
User_9,9/20/2024 21:11,Food & Drink,15000,Expense
User_9,9/21/2024 8:30,Transportation,3000,Expense
User_9,9/21/2024 13:48,Food & Drink,25500,Expense
User_9,9/21/2024 15:17,Food & Drink,7000,Expense
User_9,9/21/2024 20:20,Food & Drink,23500,Expense
User_9,9/21/2024 21:06,Entertainment,32000,Expense
User_9,9/22/2024 7:16,Transportation,3000,Expense
User_9,9/22/2024 13:17,Food & Drink,24500,Expense
User_9,9/22/2024 17:48,Food & Drink,13500,Expense
User_9,9/22/2024 21:28,Food & Drink,15000,Expense
User_9,9/23/2024 8:05,Transportation,3000,Expense
User_9,9/23/2024 12:28,Food & Drink,21000,Expense
User_9,9/23/2024 19:40,Food & Drink,24000,Expense
User_9,9/24/2024 12:04,Food & Drink,30000,Expense
User_9,9/24/2024 16:44,Food & Drink,9500,Expense
User_9,9/24/2024 19:37,Food & Drink,15000,Expense
User_9,9/25/2024 9:54,Transportation,3000,Expense
User_9,9/25/2024 13:50,Food & Drink,28500,Expense
User_9,9/25/2024 21:58,Food & Drink,25000,Expense
User_9,9/26/2024 9:57,Transportation,3000,Expense
User_9,9/26/2024 13:13,Food & Drink,26000,Expense
